Address En,District Id,Lat,Lgt
San Tong Po Tsuen (2) Lau Shui Heung Road RCP (N-100) at San Tong Po Tsuen (2) Lau Shui Heung Road,North,22.507968,114.167694
Ping Yeung San Tsuen (aside Sam Wo School) (N-104) at Ping Yeung San Tsuen (aside Sam Wo School),North,22.530091,114.159059
Tong Hang Tsuen near RCP (N-106),North,22.490234,114.147101
Hok Tau Wai,North,22.50296,114.17614
Muk Wu Tsuen RCP (N-110) at Muk Wu Tsuen,North,22.537436,114.134689
Tai Po Tin RCP (N-111) at Tai Po Tin,North,22.528526,114.155195
Lin Tong Mei Lion Road (II) RCP (N-120) at Lin Tong Mei Lion Road (II),North,22.484828,114.109384
"Lin Tong Mei,Tong Kung Leng , Lion Road RCP (N-121) at Lin Tong Mei,Tong Kung Leng , Lion Road",North,22.486364,114.107646
Lung Tang Kok RCP (N-123) at Lung Tang Kok,North,22.503419,114.103909
Fu Tei Pai RCP (N-124) at Fu Tei Pai,North,22.506741,114.16181
Sandy Ride Vegetable Station Man Kam To Road Check Point RCP (N-128) at Sandy Ride Vegetable Station Man Kam To Road Check Point,North,22.523138,114.121949
"Temporary Wholesale Mkt., O.L.T. RCP (N-129) at Temporary Wholesale Mkt., O.L.T.",North,22.500315,114.148131
Sha Ling Tsuen Man Kam To Road RCP (N-130) at Sha Ling Tsuen Man Kam To Road,North,22.527909,114.12531
Tai Po Tin (Wan Chuen) RCP (N-135) at Tai Po Tin (Wan Chuen),North,22.529504,114.155395
"Tin Sum Area , Kwu Tung RCP (N-138) at Tin Sum Area , Kwu Tung",North,22.502327,114.100858
"Sheung Shui opposite to S.S.Hung, Committee RCP (N-139) at Sheung Shui opposite to S.S.Hung, Committee",North,22.509494,114.123644
Leng Pei Tsuen RCP (N-141) at Leng Pei Tsuen,North,22.515253,114.176922
Kan Tau Tsuen RCP (N-142) at Kan Tau Tsuen,North,22.515833,114.173137
Kau Liu RCP (N-144) at Kau Liu,North,22.541702,114.149882
Ha Shan Kai Wat RCP (N-146) at Ha Shan Kai Wat,North,22.518385,114.162516
Sheung Shan Kai Wat RCP (N-147) at Sheung Shan Kai Wat,North,22.524324,114.152194
Tsz Tong Tsuen (near incinerator) RCP (N-148) at Tsz Tong Tsuen (near incinerator),North,22.498622,114.153888
Mat Wat Tsuen RCP (N-151) at Mat Wat Tsuen,North,22.498294,114.151129
Kai Leng Tsuen RCP (N-152) at Kai Leng Tsuen,North,22.494953,114.129172
Ma Liu Shui San Tsuen (Dao Yang Road) RCP (N-153),North,22.50601,114.157545
Tan Chuk Hang School.FL RCP (N-157) opposite to Tan Chuk Hang School.FL,North,22.515332,114.17546
"Kai Liu Tsuen RCP (N-163) at Kai Liu Tsuen , STK Rd.,",North,22.525617,114.192486
"Au Ha Tsuen RCP (N-164) at Au Ha Tsuen , STK Rd.,",North,22.52888,114.196367
Ha Ma Tseuk Leng RCP (N-167) at Ha Ma Tseuk Leng,North,22.531629,114.203752
Ma Mei Ha (near Public Toilet) Refuse Collection Point (N-170),North,22.51805,114.17415
Ma Mei Ha Tsuen Refuse Collection Point (N-171),North,22.51898,114.17587
"Tong Kung Leng Vegetable Station, SS RCP (N-173) at Tong Kung Leng Vegetable Station, SS",North,22.483333,114.107778
"Near Wo Hop Shek Tsuen Public Toilet (N-148), Wo Hing Road",North,22.48563,114.14679
"Near Wo Hing Tsuen Carpark, Wo Hing Road (N-175) RCP near Wo Hing Tsuen Carpark, Wo Hing Road",North,22.483754,114.144296
Ng Chau Track ( Ping Che Tsuen ) RCP (N-176) at Ng Chau Track ( Ping Che Tsuen ),North,22.525964,114.161676
Fanling Wai near the Newly Development Phase at side pond RCP (N-177) at Fanling Wai near the Newly Development Phase at side pond,North,22.49818,114.135212
"Site I Sheung Shui VDA carpark, Area3 RCP (N-186) at Site I Sheung Shui VDA carpark, Area3",North,22.51109,114.122438
"Ma Tso Lung , Lung Kai School,S.S RCP (N-187) at Ma Tso Lung , Lung Kai School,S.S",North,22.51891,114.09946
"Site II Sheung Shui VDA carpark,Area3 RCP (N-188) at Site II Sheung Shui VDA carpark,Area3",North,22.512971,114.124981
Tsung Pak Long near Lamp Post V8561,North,22.50393,114.120358
"Hung Ling Bus Stop, Ping Che Rd., RCP (N-190) at Hung Ling Bus Stop, Ping Che Rd.,",North,22.514845,114.166794
"Ping Che Rd, near Chi Fu Factory RCP (N-191) at Ping Che Rd, near Chi Fu Factory",North,22.517833,114.165925
"Shek Wu San Tsuen (near Pump Station) Ma Sik Road RCP (N-197) at Shek Wu San Tsuen (near Pump Station) Ma Sik Rd.,",North,22.50377,114.13744
"Ng Uk Tsuen, Kai Leng RCP (N-198) at Ng Uk Tsuen, Kai Leng",North,22.49678,114.12702
Fung Wong Wu Ta Kwu Ling RCP (N-199) at Fung Wong Wu Ta Kwu Ling,North,22.539464,114.1456
Ho Par Village RCP (N-200) at Ho Par Village,North,22.514083,114.168847
"Loi Tung (East), Sha Tau Kok Road-Wo Hang RCP (N-201) at Loi Tung (East), Sha Tau Kok Road-Wo Hang",North,22.523617,114.186437
"At side of lamp post VD 1726, Ping Yeung Village, Takwuling, North District",North,22.535252,114.162655
"At side of public toilet N-114 at Ha Shan Kat Wat Tsuen, Ping Che Road, Ta Kwu Ling, North District.",North,22.522386,114.154107
"At side of public toilet N-125 at Sheung Shan Kat Wat Tsuen, Ping Che Road, Ta Kwu Ling, North District.",North,22.523362,114.150947
Siu Hang Tsuen Bin site N-125(near Ng Tung River with lamppost VD9771),North,22.50855,114.147053
"At side of Bin Site, Sheung Shan Kai Wat Tsuen",North,22.526457,114.153258
"In front of the well between No.9 and No.12, Lane 1, Chow Tin Tsuen, Ta Kwu Ling",North,22.535693,114.144934
"Near Exit of North District Park, Fanling Wai car park",North,22.497318,114.134621
"Near Sitting-Out Area, Woodlands Garden,Wo Hing Road, Fanling",North,22.484529,114.145804
Outside Richwood Park,Tai Po,22.4641,114.195387
Entrance of Wai Tau,Tai Po,22.46389,114.148556
Entrance of Nam Hang,Tai Po,22.458032,114.168421
Entrance of Fong Ma Po near Bus Stop,Tai Po,22.455846,114.142516
At side of Kam Shan Aqua Privy,Tai Po,22.448947,114.16042
Shek Ko Lung Tsuen,Tai Po,22.448745,114.157299
Outside Yuen Chau Tsai Lane Island House Conservation Studies Centre,Tai Po,22.446227,114.178164
San Tong Tsuen,Tai Po,22.449624,114.136066
Ping Long RCP,Tai Po,22.446205,114.132776
"Near San Uk Ka, Wun Yiu Road (opposite to lamppost BE1757)",Tai Po,22.434159,114.163713
Car park of Hang Ha Po,Tai Po,22.458287,114.144961
Lo Tsz Tin Tsuen,Tai Po,22.471749,114.225991
"Ting Kok Road Lamp-post No. AE 0637, San Tau Kok Village",Tai Po,22.468958,114.209229
"Entrance of Pak Tam Au Tsuen, Pak Tam Raod",Sai Kung,22.420614,114.331855
"Near lamp post LPV-4752 at    Shan Tseng Tau Village, Tai Po",Tai Po,22.4729,114.19876
Yuen Leng Village,Tai Po,22.474587,114.154435
"At side of a public car park, Sheung Wun Yiu",Tai Po,22.436353,114.163977
"Tung Tsz Road, near Lamp Post No. EB 4053-5",Tai Po,22.471598,114.199774
Outside Aqua Privy at Shuen Wan Li Uk (TP-72),Tai Po,22.463331,114.206695
The pavilion nearby of Ying Pun Ha Tsuen,Tai Po,22.456282,114.162764
Long Ha Village,Tai Po,22.471325,114.22287
At side of refuse collection point at Ha Wong Yi Au Village,Tai Po,22.442326,114.175576
She Shan Road (adjacent lamppost EB5955),Tai Po,22.45001,114.143848
Tai Po Road San Wai Bungalow RCP ( TP-4),Tai Po,22.437801,114.182635
"Public place near pavilion at Yung Yi Road, Tai Po",Tai Po,22.442179,114.176828
"Tai Mei Tuk Rural Committee, Tai Mei Tuk",Tai Po,22.472986,114.233064
"Treasure Spot Palace, Tung Tsz Road",Tai Po,22.472403,114.196862
"Shui Wai Village RCP, Tai Po (TP-50)",Tai Po,22.452145,114.156951
Tai Om Village RCP (TP-70),Tai Po,22.444614,114.130844
"Bus stop outside Hong Kong Institute of Education at Lo Ping Road, Tai Po",Tai Po,22.466635,114.19368
RCP No. TP 6 at Tai Po Lookout,Tai Po,22.43422,114.192843
RCP No. TP 10 at Pan Chung Village,Tai Po,22.444921,114.166319
RCP No. TP 24 at Ha Hang Village Site II,Tai Po,22.461495,114.184438
Ting Kok Road Lamp-post No. EB9889 Shuen Wan,Tai Po,22.46422,114.20758
Sam Mun Tsai Village,Tai Po,22.455723,114.213803
RCP No. TP 38 at San Tau Kok Village,Tai Po,22.46864,114.20775
Ting Kok Road (Lamp Post No. AE 0710) Lung Mei,Tai Po,22.472153,114.22895
RCP No. TP 49 at Tai Po Tau Village,Tai Po,22.453298,114.158746
RCP No. TP51 at Wai Tau Village Site I,Tai Po,22.46206,114.14728
"Hang Ha Po Village Refuse Collection Point (TP-61), near Pavement of Lam Kam Road (near lamppost EB0535)",Tai Po,22.4575,114.14456
Opposite to Chung Uk Tsuen Refuse Collection Point (TP-65) (near Chung Uk Tsuen Playground),Tai Po,22.454427,114.141173
RCP No. TP 66 at Tong Min Tsuen Site I,Tai Po,22.451082,114.138184
RCP No. TP 85 at Shan Tong,Tai Po,22.440377,114.169085
RCP No. TP 91 at San Wai Tsai Village,Tai Po,22.455771,114.164806
RCP No. TP 92 at Ma Wo Village,Tai Po,22.442752,114.161089
RCP No. TP 98 at Tung Tze Shan Road Site I,Tai Po,22.467617,114.19886
RCP No. TP 99(A) at Shui Wai Car Park,Tai Po,22.453261,114.157388
RCP No. TP 99 at Tung Tze Shan Road Site II,Tai Po,22.466341,114.197248
RCP No. TP 97 at Ha Hang Village Site III,Tai Po,22.462808,114.186801
"Shuen Wan Li Uk, Ting Kok Road, in the vicinity of Lamp Post AE1620",Tai Po,22.463583,114.207351
"Near the Lamp Post V 4580 at Car Park of Shui Wo Village, Tai Po",Tai Po,22.444163,114.126952
"CARE Village RCP (TP-1) at CARE Village, Tai Po",Tai Po,22.442635,114.177673
At side of the entrance of Hon Wai Terrace Kam Shan Road,Tai Po,22.448886,114.161814
"Nam Hang Village RCP (TP-20) at Nam Hang Village , Tai Po",Tai Po,22.45837,114.16907
"Yue Kok Village Site II RCP (TP-22) at Yue Kok Village Site II, Tai Po",Tai Po,22.457395,114.176763
"Sam Mun Tsai Bus Stop RCP (TP-31) at Sam Mun Tsai Bus Stop, Tai Po",Tai Po,22.4568,114.21388
"Po Sham Pai Village RCP (TP-39) at Po Sham Pai Village, Tai Po",Tai Po,22.470547,114.210722
"Wai Tau Village Site II RCP (TP-52) at Wai Tau Village Site II, Tai Po",Tai Po,22.463313,114.146203
"Cheung Shue Tan Village RCP (TP-88) at Cheung Shue Tan Village, Tai Po",Tai Po,22.425642,114.200633
"Tai Mei Tuk Bus Terminus RCP (TP-90) at Tai Mei Tuk Bus Terminus, Tai Po",Tai Po,22.471708,114.232946
"Ha Hang Village Site I RCP (TP-96) at Ha Hang Village, Tai Po",Tai Po,22.462556,114.185881
"Fong Ma Po RCP (TP-64) at Fong Ma Po, Tai Po",Tai Po,22.457209,114.141608
"Strafford House RCP (TP-3) at Strafford House, Tai Po",Tai Po,22.439402,114.183046
"Tsung Tsai Yuen RCP (TP-5) at Tsung Tsai Yuen, Tai Po",Tai Po,22.432545,114.185384
"Wai Ha Village RCP (TP-37) at Wai Ha Village, Tai Po",Tai Po,22.468864,114.202436
"Mei Wu Road RCP (TP-47) at Mei Wu Road, Tai Po",Tai Po,22.475637,114.237077
"Fung Yuen Village RCP (TP-23) at Fung Yuen Village, Tai Po",Tai Po,22.465406,114.180613
"Sha Lan Road RCP (TP-36) at Sha Lan Road, Tai Po",Tai Po,22.458381,114.209842
"Tai Mei Tuk Watersports RCP (TP-46) at Tai Mei Tuk Watersports, Tai Po",Tai Po,22.469257,114.233234
Nam Wa Po Public Toilet,Tai Po,22.475795,114.152337
Next to Tai Wo Village Public Toilet,Tai Po,22.47104,114.153607
"Kau Lung Hang Village RCP (TP-60(B)) at Kau Lung Hang Village, Tai Po",Tai Po,22.48028,114.15457
"Ng Tung Chai RCP (TP-72) at Ng Tung Chai, Tai Po",Tai Po,22.439181,114.123534
"Marine Police/Tai Po Kau Base RCP (TP-89) at Marine Police/Tai Po Kau Base, Tai Po",Tai Po,22.442266,114.179317
"Edinburgh Camp RCP (TP-94) at Edinburgh Camp, Tai Po",Tai Po,22.45822,114.142477
"Tong Hang Chuen Site I RCP (TP-100) at Tong Hang Chuen, Tai Po",Tai Po,22.485339,114.153075
"Tong Hang Chuen Site II RCP (TP-101) at Tong Hang Chuen, Tai Po",Tai Po,22.485958,114.152978
"Opposite the Playground of Tong Min Tsuen, Tai Po (near lamp post EB 2503)",Tai Po,22.452619,114.137616
"Near 181 San Uk Tsai, Tai Po (opposite to lamppost VE6904)",Tai Po,22.454217,114.139958
Ting Kok Road Lamp Post No. AE0685 Ting Kok Village,Tai Po,22.470768,114.220972
Tung Tsz Village Bin-site Tai Po,Tai Po,22.4716,114.19977
Ting Kok Village RCP (TP41),Tai Po,22.472513,114.219359
"Opposite to House No. 28B, of Pak Ngau Shek (near lamp post V4727)",Tai Po,22.44051,114.12472
"Opposite the lamp post No. BE1761 of San Uk Ka Tsuen, Wun Yiu",Tai Po,22.432369,114.1636
"Pavement opposite to No. 50C, Tai Om Road, Tai Om Village",Tai Po,22.444376,114.131842
At the side of Notice Board of Elle Villas at Shan Liu Road,Tai Po,22.475457,114.220133
Lam Kam Road behind lamp post EA 7135,Tai Po,22.441708,114.127727
"Next to lamp post BE1315 at Tai Yeung Che Road, Tai Po",Tai Po,22.44651,114.12793
Tai Mei Tuk Village RCP (TP-45),Tai Po,22.473295,114.234406
At the side of lamppost VA7518 in Tong Sheung Tsuen,Tai Po,22.453182,114.138805
At the side of lamppost VA7523 in Tong Sheung Tsuen,Tai Po,22.453235,114.140276
Opposite to lamppost VE5020 in Tong Sheung Tsuen,Tai Po,22.4522,114.13896
Sui Wo Road Mini-bus Terminus (near Ville de Jardine),Sha Tin,22.39058,114.188129
Wong Nai Tau Bus Terminus,Sha Tin,22.38251,114.21792
Bin site outside No. 33 Sha Tin Heights Road (ST-75),Sha Tin,22.368272,114.167503
Outside Wo Liu Hang Road RCP,Sha Tin,22.398065,114.197464
Sha Tin Wai New Village RCP,Sha Tin,22.377452,114.196699
Pavement of Kau To Shan Road near Ma Ling Path,Sha Tin,22.408079,114.20553
"Tai Shu Ha, Wu Kai Sha Village",Sha Tin,22.428982,114.240381
"Lutheran Theological Seminary, To Fung Shan Road",Sha Tin,22.38336,114.181681
"RCP at Sha Tin Tau New Village, Lion Rock Tunnel",Sha Tin,22.371009,114.189499
"RCP at San Tin Village, Chui Tin Street, Tai Wai",Sha Tin,22.372426,114.182139
Tai Wai New Village (2),Sha Tin,22.37384,114.17341
Sha Tin Wai New Village RCP,Sha Tin,22.37745,114.1967
Outside RCP at Siu Lek Yuen Village,Sha Tin,22.38083,114.21141
"Outside the refuse collection point at Tsang Tai Uk, Sha Tin",Sha Tin,22.374917,114.191019
Outside the refuse collection point at Pat Tsz Wo Village,Sha Tin,22.39909,114.195327
"At side of Ha Kak Tin Village RCP(ST-54), Sha Tin",Sha Tin,22.368522,114.183734
At side of Shatin Heung Fan Liu Village RCP,Sha Tin,22.377029,114.167863
"At side of Lee Uk Village Refuse Collection Point, Shatin",Sha Tin,22.373143,114.185196
"At side of Fung Shek Street Refuse Collection Point, Shatin (ST-60)",Sha Tin,22.37322,114.187827
Near the entrance of Tsok Pok Hang Village RCP (ST-13),Sha Tin,22.372789,114.195257
Near the end of Ah Kung Kok Fishermen’s New Village RCP (ST-27),Sha Tin,22.401983,114.216129
Near the public car park at Chap Wai Kon Village RCP (ST-64),Sha Tin,22.378251,114.204246
Near the public car park at Dor Shek Village RCP (ST-41),Sha Tin,22.37717,114.20093
At side of the public toilet at Fu Kin Street RCP (ST-3),Sha Tin,22.36558,114.1768
"Under flyover at Sha Tin Rural Committee Road opposite to the entrance of Sheung Wo Che Village, Sha Tin",Sha Tin,22.385392,114.189151
"Tin Liu Village RCP, near Sha Tin MTR Station",Sha Tin,22.3823,114.186761
"Sheung Keng Hau Village RCP (ST-2) at Sheung Keng Hau, Hin Tin Street",Sha Tin,22.363028,114.173597
"Hin Tin Village RCP (ST-4) at Hin Tin, Hin Kwai Lane, Lamp post EB2045",Sha Tin,22.3626,114.171955
"Tung Lo Wan Village RCP (ST-5) at Tung Lo Wan, Chung Ling Road, Tai Wai",Sha Tin,22.377953,114.182564
"Kwei Tei New Village RCP (ST-6) at Kwai Tei New Village, Kwei Tei San Chuen Road, Fo Tan",Sha Tin,22.40008,114.18823
"Sea View Villa, Tai Po Road RCP (ST-8) at Seaview Villa, 5800 Tai Po Road-Ma Liu Shui, Fo Tan",Sha Tin,22.407527,114.209919
"Red Bridge Villa, Tai Po Road RCP (ST-9) at The Red Bridge Bungalows, Hung Kiu Lane, Fo Tan",Sha Tin,22.411052,114.209135
"Pine Villa, Kau to Village RCP (ST-10) at Kau To Village, Fo Tan",Sha Tin,22.410677,114.205113
"Chek Nai Ping, Tai Po Road RCP (ST-16) at Chek Nai Ping, Tai Po Road",Sha Tin,22.4196,114.20039
"Chek Nai Ping Village RCP (ST-17) at Chek Nai Ping, Ma Liu Shui, Sha Tin, NT (Near No. 1)",Sha Tin,22.41926,114.20099
"Wo Liu Hang Village RCP (ST-28) at Wo Liu Hang, Wo Liu Hang Road, Fo Tan",Sha Tin,22.398369,114.198096
Pai Tau Village(2),Sha Tin,22.38509,114.18702
Pak Tin Village Area 5 RCP (ST-38) at Pak Tin Village Area 5,Sha Tin,22.376503,114.169106
"Wu Kai Sha Village RCP (ST-42) at Wu Kai Sha Village, Sai Sha Road, Ma On Shan, NT (Near No. 5)",Sha Tin,22.427282,114.239283
"Fui Yiu Ha Village RCP (ST-47) at Fui Yiu Ha New Village, Yiu Wai Street",Sha Tin,22.376798,114.196653
Ap Liu Hang RCP (ST-48) at Ap Liu Hang at side of lamp post No. VE4455,Sha Tin,22.388785,114.192733
Shap Yi Watt RCP (ST-49) at Wilson Trail Section 5 at side of lamp post No. VE0973,Sha Tin,22.356126,114.199322
Ma Lok Path RCP (ST-50) at Ma Lok Path(near block 21 greenery villas phase 2),Sha Tin,22.406002,114.202417
Sha Tin Heights Road RCP (ST-51) at Sha Tin Heights Road at side of lamp post AE0049,Sha Tin,22.370629,114.171494
"Ngau Pei Sha New Village RCP (ST-56) at Ngau Pei Sha, Ngau Pei Sha Street, Sha Tin, NT",Sha Tin,22.379465,114.208577
"Tse Uk Village RCP (ST-57) at Tse Uk Village, Yiu Wai Street, Sha Tin, NT",Sha Tin,22.375292,114.196491
"Tai Shui Hang RCP (ST-59) at Tai Shui Hang, Tai Shui Hang South Street, Ma On Shan, NT",Sha Tin,22.40625,114.22293
Ha Wong Nai Tau Village RCP (ST-61) at Ha Wong Nai Tau Village,Sha Tin,22.38257,114.21642
Sha Tin Tau Village (Section 6) RCP (at side of the stream) RCP (ST-63) at Sha Tin Tau Village (Section 6),Sha Tin,22.369036,114.189896
"To Tau Village RCP (ST-68) at To Tau, Ma On Shan, NT",Sha Tin,22.43374,114.239583
"Sheung Siu Lek Yuen Village RCP (opposite to Kwong Yuen Estate) (ST-69) at Siu Lek Yuen (near car park), Kwong Sin Street, Sha Tin, NT",Sha Tin,22.381777,114.213431
Open space at Pai Tau Village(Facing No.7 Pai Tau Village),Sha Tin,22.383871,114.187721
"Vicinity of Ma On Path bin site, Sha Tin",Sha Tin,22.407857,114.208103
Open space outside 24 Ha Wo Che Village near L/P: VA 7233,Sha Tin,22.387946,114.19049
At side of Ta Ku Ling San Tsuen RCP,Sai Kung,22.3453,114.252303
At side of Tai Po Tsai RCP,Sai Kung,22.337423,114.259021
Near Uk Tau Village,Sai Kung,22.428898,114.328345
At side of Tseng Tau Village,Tai Po,22.427688,114.267577
Tui Min Hoi permanent RCP at Hong Kin Road near Kwun Mun Fishermen Village Tui Min Hoi,Sai Kung,22.37631,114.27064
Tin Ha Wan Village RCP,Sai Kung,22.315,114.26917
Tai Mong Tsai Taxi-Stop Bin Site,Sai Kung,22.392663,114.298714
"High Island Training Camp, Man Yee Road, Sai Kung, N.T.",Sai Kung,22.383482,114.333572
Mang Sau Sun Tsuen RCP,Sai Kung,22.37957,114.2636
"Silver Stream Path, Clear Water Bay",Sai Kung,22.327326,114.271431
At side of Yacht Club at Che Keng Tuk,Sai Kung,22.370482,114.267905
Outside Sheung Tak Estate Bus Terminus,Sai Kung,22.310925,114.259567
At side of Tseung Kwan O Village Bin Site,Sai Kung,22.32779,114.250351
Hong Shing Garden Bus Terminus,Sai Kung,22.318498,114.254133
"Sai Kung Government Offices Building, Chan Man Street",Sai Kung,22.381579,114.272289
Ma Yau Tong Village near the Lamp post EA0474,Sai Kung,22.31987,114.245325
Nam Wai Village,Sai Kung,22.352571,114.253877
Entrance of Nga Yiu Tau Village near Sai Sha Road,Tai Po,22.422093,114.267039
Tseng Lan Shue RCP,Sai Kung,22.333578,114.236721
O Pui Village RCP,Sai Kung,22.312588,114.27484
Wong Yue Tan Refuse Collection Point,Tai Po,22.46156,114.204941
At side of Po Lo Che RCP (near Lamp Post No. N2975-3),Sai Kung,22.38264,114.26458
Ta Ho Tun Fiberglass RCP (SK-345) near Lamp Post No. EA 0066-5,Sai Kung,22.37094,114.26253
At entrance of car park at Pak Kong Old Village,Sai Kung,22.378943,114.259065
Public Transport Interchange at Hang Hau Mass Transit Railway Station,Sai Kung,22.315314,114.264748
At side of Kung Hang Village RCP,Sai Kung,22.428513,114.259894
Charm Shan Monastery RCP,Sai Kung,22.297658,114.292966
Tai Au Mun RCP,Sai Kung,22.296413,114.291469
Po Toi O RCP (SK-323),Sai Kung,22.27543,114.296353
At junction between Nam Shan San Tsuen Road and Po Lo Che Road near Lamp Post No. VE3902,Sai Kung,22.387698,114.261491
At side of Nam Pin Wai Fiberglass RCP (SK-357),Sai Kung,22.35309,114.24868
At side of Fei Ngo Shan RCP (SK-5),Sai Kung,22.337235,114.229707
At side of Tseng Lan Shue Village Playground,Sai Kung,22.334962,114.237668
"At side of Refuse Collection Point (SK-325), Pik Uk Village",Sai Kung,22.343011,114.246959
Ho Chung near Villa Gold Finch,Sai Kung,22.357986,114.236551
"Entrance of Ha Yeung Village, junction between Ha Yeung Road and Clear Water Bay Road",Sai Kung,22.304309,114.285251
Near Mini-bus terminus at Ho Chung,Sai Kung,22.355147,114.246995
"Wai Sum Village, Mang Kung Uk",Sai Kung,22.315168,114.277245
"Near Fung Sau Road, Tai Mong Tsai",Sai Kung,22.388761,114.293012
Near Tai Mong Tsai New Village,Sai Kung,22.391746,114.300461
at side of Hing King Shek RCP,Sai Kung,22.363889,114.252778
"At side of RCP ,Wing Lai Road, 242 Tseung Kwan O Village, Sai Kung",Sai Kung,22.326168,114.249444
Sheung Sze Wan RCP (SK-35),Sai Kung,22.30465,114.29112
Pik Sha Road RCP (SK-21),Sai Kung,22.31881,114.27358
at side of Pan Long Wan RCP (SK-28),Sai Kung,22.312612,114.284098
at side of Denon Terace RCP,Sai Kung,22.333523,114.234729
